name,price,image_url,product_code,large_image_url,description
"RUM DEAD MANS FINGERS HEMP 0,7L 40%",114.89,gfx/mini/1699626869.2938.jpg,5011166059592,gfx/1699626869.2938.jpg,"Rum Dead Mans Finger Hemp  Wewnątrz    słynnej restauracji z owocami morza w St Ives w Kornwalii, czując się odpowiednio wyzwolony z tyranii konwencji, narodził się pikantny rum. Odrzucona została stara tradycja na rzecz nowych smaków i te niezwykłe smaki, takie jak ciasto Cornish Saffron i lody Pedro Ximénez zachęcają do zbliżenia się do siebie z gałką muszkatołową, wanilią i nutą pomarańczy.  W rezultacie powstał wyjątkowy Spiced Rum, który jest nie tylko pysznie popijany, ale również dobrze komponuje się z innymi – ta subtelna pomarańczowa nuta w tle czyni go lepszym mikserem do bardziej zróżnicowanej gamy koktajli. Klasyczny karaibski Spiced Rum z egzotycznymi przyprawami został nasycony naturalnymi konopiami. Ukazało to wyraźne trawiaste, ziołowe nuty wsparte odrobiną coli, palonej kawy, chmielu i odrobiny sosny. To wszystko jest bardzo smaczne i.... i bardzo nieoczekiwane."
"RUM DEAD MANS FINGERS HAZELNUT 0,7L 37,5%",114.89,gfx/mini/1600172035.8415.jpg,5011166063575,gfx/1600172035.8415.jpg,"Rum Dead Mans Fingers Hazelnut Wewnątrz    słynnej restauracji z owocami morza w St Ives w Kornwalii, czując się odpowiednio wyzwolony z tyranii konwencji, narodził się pikantny rum. Odrzucona została stara tradycja na rzecz nowych smaków i te niezwykłe smaki, takie jak ciasto Cornish Saffron i lody Pedro Ximénez zachęcają do zbliżenia się do siebie z gałką muszkatołową, wanilią i nutą pomarańczy.  W rezultacie powstał wyjątkowy Spiced Rum, który jest nie tylko pysznie popijany, ale również dobrze komponuje się z innymi – ta subtelna pomarańczowa nuta w tle czyni go lepszym mikserem do bardziej zróżnicowanej gamy koktajli. Rum Dead Mans Fingers Hazelnut to połączenie oryginalnego Spiced Rum i orzechów laskowych. Powstał wspaniały rum z aromatem prażonych orzechów laskowych z nutą czekolady i sugestią wanilii. Niesamowity smak przy połączeniu z lemoniadą i pomarańczą"
"RUM DEAD MANS FINGERS COFFEE 0,7L 37,5%",114.89,gfx/mini/1699626696.474.jpg,5011166056607,gfx/1699626696.474.jpg,"Rum Dead Man's Fingers Coffee Wewnątrz    słynnej restauracji z owocami morza w St Ives w Kornwalii, czując się odpowiednio wyzwolony z tyranii konwencji, narodził się pikantny rum. Odrzucona została stara tradycja na rzecz nowych smaków i te niezwykłe smaki, takie jak ciasto Cornish Saffron i lody Pedro Ximénez zachęcają do zbliżenia się do siebie z gałką muszkatołową, wanilią i nutą pomarańczy. W rezultacie powstał wyjątkowy Spiced Rum, który jest nie tylko pysznie popijany, ale również dobrze komponuje się z innymi – ta subtelna pomarańczowa nuta w tle czyni go lepszym mikserem do bardziej zróżnicowanej gamy koktajli. Rum Dead Man's Fingers Coffee Pyszna odmiana Spiced rumu z przyprawami z rozgrzewającą paloną kawą. Rum pełny smaku, ale zaokrąglony i ładnie zbalansowany, wydobywając cechy wanilii, rodzynek i podejrzliwość czekoladowej pomarańczy. Ponadto znajdziesz ślady goździków i dobrą porcję kminku."
"RUM DEAD MANS FINGERS COCONUT 0,7L 37,5%",114.89,gfx/mini/1699626803.7721.jpg,5011166056591,gfx/1699626803.7721.jpg,"Rum Dead Mans Fingers Coconut  Dead Mans Fingers to niekonwencjonalny przyprawiony rum. Wersja kokosowa oparta jest na oryginalnym rumie Dead Man's Fingers Spiced Rum, do którego stosuje się tylko mieszanki karaibskie. Rum z przyprawami kokosowymi oczarowuje tropikalnymi nutami kokosa, elementami mango, rodzynkami i karmelem, a także odrobiną żywej skórki. Ten przyprawiony rum tworzy aromat wanilii i goździków. Te poszczególne nuty rumu  Dead Mans Finger's szczególnie dobrze do siebie pasują."
"RUM DEAD MANS FINGERS BANANA 0,7L 37,5%",114.89,gfx/mini/1659015026.7255.jpg,5011166064732,gfx/1659015026.7255.jpg,"Dead Mans Fingers Banana 0,7L 37,5% Charakterystyczny rum z Kornwalii obok którego nie sposób przejść obojętnie, o obłędnym bananowym smaku, doskonały do tworzenia rozmaitych drinków i koktajli. Odważna, krzykliwa szata graficzna, intrygująca nazwa, przystępna cena i niepowtarzalny smak, to właśnie rum Dead Mans Fingers.  Jak powstał rum Dead Mans Fingers Banana? Rum powstał z pomysłu właściciela znanej restauracji  The Rum & Crab z Kornwalii serwującej głównie owoce morza. Chcąc przełamać tradycyjne smaki postanowił stworzyć rum nowoczesny, który będzie smakował niesamowicie solo, ale będzie również odpowiedni do tworzenia koktajli, by zaspokoić każde wymagające podniebienie.  Żartobliwa nazwa powstała od najpopularniejszego dania w restauracji - kraba, którego skrzela nazywane są ""palcami zmarłego"", ponieważ stara legenda głosi, że jeśli je zjesz, umrzesz. W rzeczywistości są po prostu tak niedobre, że są od razu usuwane i wyrzucane ;-).  Jak smakuje rum Dead Mans Fingers Banana 0,7L 37,5%? : Słodkie nuty banana i wanilii.  : Banan, karmel, wanilia i miód.  Z czym pić rum Dead Mans Fingers Banana?  Najlepiej smakuje w Banana Daiquiri (pokrojone banany wrzuć do blendera razem z rumem, sokiem z limonki i syropem cukrowym - to wystarczy!) lub jeśli masz ochotę na coś orzeźwiającego możesz dodać do rumu lemoniadę, bądź sok z mango z plasterkiem ananasa, tego smaku długo nie zapomnisz!"
"RUM CORUBA OVERPROOF 0,7L 74% JAMAICA",114.89,gfx/mini/1581508066.3476.jpg,7610304100714,gfx/1581508066.3476.jpg,"Klasyk od   z oceną NPU - jak w Non-plus-ultra. Dzięki 74% vNPUol jest popularny ze względu na ognisty bukiet, moc i delikatną słodycz."
"RUM COLONIST WHITE 40% 0,7L",59.00,gfx/mini/1624008858.3461.jpg,5414145036827,gfx/1624008858.3461.jpg,"Nowa kolekcja rumów The Colonist daje wgląd w czasy, kiedy rum dopiero powstawał na pograniczu europejskiej ekspansji w regionie Karaibów.  Każdy z tych rumów jest wytwarzany ręcznie z najlepszych lokalnych składników przy użyciu autentycznych receptur, które sięgają czasów osad, piratów, bitew morskich i przemytu starego dobrego alkoholu.  Rumy Colonist są intensywne, odważne i dość złożone, podobnie jak ludzie, którzy zainspirowali ich tworzenie.  Można powiedzieć, że to płynna historia, skondensowana i destylowana. To kolekcja rumów w hiszpańskim stylu, ręcznie wytwarzana w małych partiach przez wprawnych gorzelników, obejmuje szereg klasycznych rumów wykonanych z najlepszych lokalnych składników."
"RUM COLONIST RESERVA 40% 0,7L",74.99,gfx/mini/1611828206.1531.jpg,5414145036858,gfx/1611828206.1531.jpg,"Nowa kolekcja rumów The Colonist daje wgląd w czasy, kiedy rum dopiero powstawał na pograniczu europejskiej ekspansji w regionie Karaibów.  Każdy z tych rumów jest wytwarzany ręcznie z najlepszych lokalnych składników przy użyciu autentycznych receptur, które sięgają czasów osad, piratów, bitew morskich i przemytu starego dobrego alkoholu.  Rumy Colonist są intensywne, odważne i dość złożone, podobnie jak ludzie, którzy zainspirowali ich tworzenie.  Można powiedzieć, że to płynna historia, skondensowana i destylowana. To kolekcja rumów w hiszpańskim stylu, ręcznie wytwarzana w małych partiach przez wprawnych gorzelników, obejmuje szereg klasycznych rumów wykonanych z najlepszych lokalnych składników."
"RUM DEAD MANS FINGERS PINEAPPLE 0,7L 37,5%",114.89,gfx/mini/1588928522.3471.jpg,5011166062516,gfx/1588928522.3471.jpg,"Rum Dead Mans Finger Pineapple Wewnątrz   słynnej restauracji z owocami morza w St Ives w Kornwalii, czując się odpowiednio wyzwolony z tyranii konwencji, narodził się pikantny rum. Odrzucona została stara tradycja na rzecz nowych smaków i te niezwykłe smaki, takie jak ciasto Cornish Saffron i lody Pedro Ximénez zachęcają do zbliżenia się do siebie z gałką muszkatołową, wanilią i nutą pomarańczy. W rezultacie powstał wyjątkowy Spiced Rum, który jest nie tylko pysznie popijany, ale również dobrze komponuje się z innymi – ta subtelna pomarańczowa nuta w tle czyni go lepszym mikserem do bardziej zróżnicowanej gamy koktajli. Rum Dead Mans Finger Pineapple Zainspirowany oryginalnym Spiced Rum z Rum & Crab Shack w St. Ives w Kornwalii, jest to rum ze słodkimi nutami pieczonego i kandyzowanego ananasa. Dobrze zbalansowane z nutą miękkiego brązowego cukru i gałki muszkatołowej zderzającej się z nutą anyżu i skórki limonki. Super orzeźwiające, zwłaszcza z lemoniadą, dużą ilością lodu, ćwiartką limonki i pęczkiem świeżej mięty. Nowy smak lata!"
"RUM DEAD MANS FINGERS RASPBERRY 0,7L 37,5%",114.89,gfx/mini/1599817653.4426.jpg,5011166063582,gfx/1599817653.4426.jpg,"Rum Dead Mans Fingers Raspberry 0,7l 37,5% Wewnątrz Rum and Crab Shack, słynnej restauracji z owocami morza w St Ives w Kornwalii, czując się odpowiednio wyzwolony z tyranii konwencji, narodził się pikantny rum. Odrzucona została stara tradycja na rzecz nowych smaków i te niezwykłe smaki, takie jak ciasto Cornish Saffron i lody Pedro Ximénez, zachęcają do zbliżenia się do siebie z gałką muszkatołową, wanilią i nutą pomarańczy.  W rezultacie powstał wyjątkowy Spiced Rum, który jest nie tylko pysznie popijany, ale również dobrze komponuje się z innymi – ta subtelna pomarańczowa nuta w tle czyni go lepszym mikserem do bardziej zróżnicowanej gamy koktajli. Rum Dead Mans Fingers Raspberry tutaj rządzą maliny. Wystarczy oryginalny Spiced Rum i nuty słodkich dojrzałych malin zbalansowane nutą cytrusów. Najlepiej pić z lodem, lemoniadą i ćwiartką limonki."
"RUM DEAD MANS FINGERS ZESTAW 3 SZT 0,05L 37,5%  MINIATURKI",79.99,gfx/mini/1699623806.4397.jpg,5011166080374,gfx/1699623806.4397.jpg,Rum Dead Man's Fingers zestaw 3 miniaturek 50ml  Zestaw miniaturek rumu Dead Man's Finger w pojemności 50ml. Świetny na prezent dla każdego miłośnika rumu i nie tylko.  W skład zestawu wchodzą: Dead Man's Finger Spiced Rum Dead Man's Finger Coconut Rum Dead Man's Finger Pineapple Zamów online w dobrej cenie!
"RUM DEADHEAD DARK CHOCOLATE 0,7L 35%  MAŁPA MEKSYK",259.00,gfx/mini/1613991990.223.jpg,051120004481,gfx/1613991990.223.jpg,
"RUM DICTADOR 12YO 0,7L 40% COLUMBIA",194.00,gfx/mini/1647607231.9127.jpg,2000000054537,gfx/1647607231.9127.jpg,"Nazwa rumu Dictador pochodzi od Severo Arango y Ferro, zwanego „El Dictador”, który nadzorował handel między Hiszpanią a jej koloniami w XVIII wieku. Zafascynowany smakiem rumu został największym producentem i sprzedawcą tego trunku. W 1913 roku, potomek Ferro - Don Julio Arangoy Parra postanowił założyć firmę Destileria Columbiana, a dzięki jego pasji i zaangażowaniu został najlepszym producentem rumu w rejonie Karaibów.  Dictador 12 YO to doskonały kolumbijski rum, nadaje się idealnie dla początkujących degustatorów tego niezwykłego trunku. Powstaje w procesie destylacji trzciny cukrowej pierwszego tłoczenia w kolumnie destylacyjnej, jak i w alembiku. Starzony przez 12 lat w dębowych beczkach po burbonie i sherry z wykorzystaniem metody Solera.  : Bogaty bursztynowy kolor z czerwonawymi tonami. : Intensywny, z delikatną nutą karmelu, miodu suszonych nasion, kawy i dębu. : Miękki, nuty karmelu, miodu, wanilii, kandyzowanych owoców, imbiru, kakao z lekkim posmakiem kawy. : Słodki i delikatny z utrzymującym się smakiem owoców i dębu."
"RUM DICTADOR 12YO 0,7L 40% + 2 SZKLANKI",230.99,gfx/mini/1638523278.9596.jpg,5902670840489,gfx/1638523278.9596.jpg,
"RUM DICTADOR 12YO 0,7L 40% KARTON COLUMBIA",209.00,gfx/mini/1674571919.2977.jpg,7707284029002,gfx/1674571919.2977.jpg,"Rum Dictador 12 yo 0,7l 40% Nazwa rumu Dictador pochodzi od kolumbijczyjka Severo Arango y Ferro, zwanego „El Dictador”, który nadzorował handel między Hiszpanią a jej koloniami w XVIII wieku. Zafascynowany smakiem rumu został największym producentem i sprzedawcą tego trunku. W 1913 roku, potomek Ferro - Don Julio Arangoy Parra postanowił założyć firmę Destileria Columbiana, a dzięki jego pasji i zaangażowaniu został najlepszym producentem rumu w rejonie Karaibów.  12-letni kolumbijski rum Dictador - jakie ma cechy?  to doskonały kolumbijski rum, nadaje się idealnie dla początkujących degustatorów, jak i zaawansowanych smakoszy. Powstaje w procesie destylacji trzciny cukrowej pierwszego tłoczenia w kolumnie destylacyjnej, jak i w alembiku. Starzony przez 12 lat w dębowych beczkach po bourbonie i sherry z wykorzystaniem metody Solera.  Wersja w eleganckim czarnym kartonie będzie   na każdą okazję. Jak smakuje rum Dictador 12 yo? : Bogaty bursztynowy kolor z czerwonawymi tonami. : Intensywny, z delikatną nutą karmelu, miodu suszonych nasion, kawy i dębu. : Miękki, nuty karmelu, miodu, wanilii, kandyzowanych owoców, imbiru, kakao z lekkim posmakiem kawy. : Słodki i delikatny z utrzymującym się smakiem owoców i dębu."
"RUM DEADHEAD 6YO OAK CASK 0,7L 40% MEKSYK",249.99,gfx/mini/1629461153.1801.jpg,851120004283,gfx/1629461153.1801.jpg,"Alkohol online – rum  Deadhead Rum 6 years to bardzo nietypowy rum, który jest butelkowany w butelce przypominającej  głowę.  Deadhead Rum 6 lat produkowany jest w meksykańskim stanie Veracruz.  Sam rum jest lekko słodki z aromatami kawy, czekolady, cynamonu i gałki muszkatołowej."
"RUM DEAD MANS FINGERS SPICED 0,7L 37,5%",114.89,gfx/mini/1570189499.6844.jpg,5011166056584,gfx/1570189499.6844.jpg,"Rum Dead Mans Finger Spiced Dead Man’s Fingers to rum, którego recepturę stworzył właściciel restauracji The Rum & Crab z Kornwalii. W jego skład wchodzą dojrzałe, leżakowane w dębowych beczkach rumy z Trinidadu i Barbadosu, nasycane pomarańczą, gałką muszkatołową, rodzynkami i wanilią. Nadaje się do samodzielnego spożycia lub mieszania."
"RUM DICTADOR 2 MASTERS DESPAGNE 1977 NO. 293/381 0,7L 46,3% COLUMBIA",3398.99,gfx/mini/1687437060.9398.jpg,5902670843800,gfx/1687437060.9398.jpg,"Rum Dictador 2 Masters Despagne 1977 no. 293/381 Dictador 2 Masters Despagne 1977 no. 293/381 to limitowany rum należący to rzadkiej, ponadczasowej kolekcji kolumbijskich rumów. Wydestylowany w 1977 roku dojrzewał przez 40 lat w beczce po bourbonie, a następnie został poddany dodatkowemu dojrzewaniu w beczce po porto. Na koniec został przetransportowany do Bordeaux we Francji, gdzie w winnicy Despagne finiszował przez 12 miesięcy w beczce Selmer wykonanej z dębu rosnącego w lasach północno-wschodniej Francji, Niemiec, Austrii i Szwajcarii. Tą niezwykłą beczkę wyselekcjonował mistrz winiarstwa Thibault Despagne.  Dictador 2 Masters Despagne 1977 został wydany w 2019 roku w 381 egzemplarzach. Każda butelka jest indywidualnie numerowana oraz oznaczona odciskami palców Parra i Despagne. Zabutelkowana z mocą 46,3% abv.  Rum Dictador 2 Masters Despagne 1977 - noty degustacyjne : Toffi, wanilia, bita śmietana, nuty białej herbaty. Niuanse starego drewna i uderzenie świeżo przędzonej wełny. W tle orchidea i lilia.  : Intensywne nuty toffi, holenderskich wafli oblanych karmelem (stroopwafel), orzechy laskowe, mandarynki i mango. Zbalansowane nuty dębu z mocnymi niuansami owoców. : Owoce, głównie czerwone, następnie żółte, egzotyczne. Całość zwieńcza gorący sos toffi."
"RUM DICTADOR 2 MASTERS CHATEAU D'ARCHE 1980 37YO 0,7L 45% COLUMBIA",2779.00,gfx/mini/1614983005.919.jpg,5902670843640,gfx/1614983005.919.jpg,"Aromat:  Mnóstwo słodyczy z waniliowym crème brulée, ciemna czekolada w karmelu i duża ilość suszonych owoców, w tym fig, daktyli i pigwy, z nutą tostowego chleba i skórką pomarańczową. Smak:  Całkiem ciekawe połączenie z marcepanem, suszonymi morelami i marmoladą z maliny moroszki na syropie klonowym, mlecznej czekoladzie i crème brulée. Gdy początkowe przypalenie zniknie, prawdziwy charakter rumu pojawia się poprzez wyprzedzenie „obcych” smaków i ładnie kończy się stosunkowo zrównoważonym, giętkim złotym ciastem owocowym z nutą tostów. Delikatny i giętki."
"RUM DICTADOR 2 MASTERS 2022 CHATEAU D'ARCHE 1979 NO. 58/237 0,7L 41% COLUMBIA",3999.00,gfx/mini/1687433337.0082.jpg,5902670847006,gfx/1687433337.0082.jpg,"Rum Dictador 2 Masters 2022 Chateau D'Arche 1979 no. 58/237  Każda z edycji rumów jest starannie wyselekcjonowana przez mistrza kupażu Dictadora - Hernana Parra, a następnie przekazywana do drugiego mistrza destylacji z innego zakątka świata.  Dictador 2 Masters 2022 Chateau D'Arche 1979 starzony był przez 45 lat w beczce po bourbonie, a następnie został przetransportowany do Bordeaux we Francji i dojrzewał kolejne 34 miesiące w beczce z amerykańskiego dębu po francuskim winie z winnicy Chateau D'Arche. Wydany w limitowanej ilości 237 butelek. Zabutelkowany w 2022 roku z mocą 41% abv. Każda butelka jest indywidualnie numerowana i posiada wyjątkowy certyfikat jakości- odciski palca Hernana Parra i Jerome Cosson'a.   lub dla konsumentów poszukujących luksusowych alkoholi.  Rum Dictador 2 Masters 2022 Chateau D'Arche 1979 no. 58/237 - noty degustacyjne : Gorzka czekolada z pomarańczą, nuta kompotu owocowego. Dojrzałe śliwki, skórka pomarańczowa, delikatny akcent imbiru, bogate niuanse wanilii, w tle skóra.  : Złożony i harmonijny, francuskie naleśniki Crêpes Suzette, następnie słodkie mandarynki, akcent czerwonych jabłek. Nuty ziemiste, słodkie winogrono. Doskonale zbalansowane niuanse ziemiste ze słodyczą.  : Kandyzowana pomarańcza i gruszka, lekkie uderzenie dymu i palonego dębu."
"RUM DICTADOR 2 MASTERS DESPAGNE 1980 37YO 0,7L 45% COLUMBIA",2259.99,gfx/mini/1614982952.3476.jpg,5902670843831,gfx/1614982952.3476.jpg,"37-letni rum Dictador z pojedynczej beczki z rocznika 1980, wykończony w beczkach po sherry, a następnie wysłany do Despagne, Entre-deux-Mers, Bordeaux, Francja. Rum spędził 6 miesięcy w tej beczce, pierwotnie wypełnionej czerwonym winem Château Mont Pérat Bordeaux, jednym z flagowych produktów tej rodziny Despagne. W okresie dojrzewania: Francis cooper, beczka Selmer, lekkie ciepło, wykonane z mieszanki drewna dębowego pochodzącego z lasów północno-wschodniej Francji, Niemiec, Szwajcarii i Austrii.   c iemne, dojrzałe owoce z czerwonego wina Château Mont Pérat Bordeaux pojawiają się jako połączenie jeżyn, suszonych wiśni i sosu z borówek, miękkiego syropu klonowego z dodatkiem sherry i ziaren wanilii z Madagaskaru; bardzo skomplikowane. Podniebienie:  Przytłaczające połączenie ciemnych owoców i słodkiego rumu, nadając mu wielowarstwową konsystencję w ustach z mnóstwem suszonych owoców i wpływami wina. Wykończenie jest wspaniałe i ma akcenty francuskiego kosza z owocami na wsi z bogatym charakterem dębu z dodatkiem sherry. Kolor:   Głęboki i prawie atramentowo-brązowy rum o ultra wysokiej lepkości i błyskach złotego brązu na brzegach."
"RUM DICTADOR 2 MASTERS XIMENEZ-SPINOLA 1976 46,4% 0,7L",4499.00,gfx/mini/1643812159.7775.jpg,1418,gfx/1643812159.7775.jpg,"Wykwintna kolekcja niezwykle rzadkich kolumbijskich rumów wyselekcjonowanych przez mistrza marki Dictador Hernana Parra. Każda butelka tego trunku posiada szczególny certyfikat jakości - odcisk palca Hernana Parra oraz każdego z mistrzów odpowiedzialnych za jego stworzenie w następnym etapie leżakowania.  Po 50 latach dojrzewania w beczce po amerykańskim burbonie został przetransportowany do regionu Jerez w Hiszpanii, gdzie leżakował przez następne 9 miesięcy w beczce z dębu francuskiego, w której wcześniej dojrzewała 50-letnia sherry typu Pedro Ximenez z bodegi Ximenez-Spinola. Dzięki temu uzyskał niepowtarzalny smak, który na długo pozostanie w Twojej pamięci.  Aromat: Słodkie toffi, prażone migdały, akcenty owocowe i kwiatowe. Smak: Słodki i lekko cierpki, nuty toffi połączone z bakaliami i ananasem. Finisz: Długi z wyczuwalnymi nutami gorzkiej czekolady, suszonych owoców i rozgrzewającymi korzeniami"
"RUM DICTADOR 2 MASTERS LABALLE 1976 44,9% 0,7L",3099.00,gfx/mini/1681729231.2768.jpg,5902670844975,gfx/1681729231.2768.jpg,"Rum Dictador 2 Masters Laballe 1976 0,7l 44,9%  należący do limitowanej edycji kolumbijskich rumów . Każda z serii była ręcznie wyselekcjonowana przez mistrza kupażu marki Dictador- Hernana Parra. Rumy produkowane są ze świeżego soku z trzciny cukrowej, następnie są destylowane w kolumnach destylacyjnych i alembikach, po czym są starzone w dębowych beczkach przy użyciu metody solera. Po pierwszym dojrzewaniu rumy są transportowane do różnych miejsc na świecie, gdzie poddawane są drugiemu leżakowaniu.   został wydestylowany w 1976 roku i dojrzewał przez   w beczkach po bourbonie. Następnie został przetransportowany do Labelle we Francji, gdzie spędził kolejne 9 miesięcy w wyselekcjonowanej  . Zabutelkowany z mocą 44,9% abv. Seria wydana w limitowanej ilości, 378 butelek.  Każda butelka jest indywidualnie numerowana oraz posiada certyfikat jakości- odcisk palca Parra oraz mistrza Laballe- Cyril'a Laudet.   to doskonała propozycja dla kolekcjonerów, jak i koneserów poszukujących luksusowych trunków.  Rum Dictador 2 Masters Laballe 1976 - noty degustacyjne : Kakao, orzechy laskowe, pralinki, świeżo ścięty dąb. : Bardzo orzechowy, praliny, wanilia, nuta świeżo palonej kawy. : Bardzo owocowy, winogrona, czerwone owoce letnie, nuta cynamonu."
"RUM DICTADOR 2 MASTERS TOKAJI 1977 46,2% 0,7L",3999.00,gfx/mini/1644319478.7665.jpg,1419,gfx/1644319478.7665.jpg,"Po 41 latach dojrzewania w beczce po amerykańskim burbonie został przetransportowany na Węgry do winiarni Royal Tokaji, gdzie leżakował przez następne 7 miesięcy i 6 dni w beczce, w którym wcześniej dojrzewało wino Royal Tokaji Aszú. Dzięki temu uzyskał niepowtarzalny smak, który na długo pozostanie w Twojej pamięci.  Aromat: Bogaty, wyczuwalne owoce tropikalne i słodki miód Smak: Harmonijny z nutą wanilii, czekolady i miodu Finisz: Złożony, wyczuwalne suszone owoce i skórka pomarańczy"
"RUM DICTADOR 20YO 0,7L 40% + PORTFEL STOCK COLUMBIA",299.90,gfx/mini/1640768695.8923.jpg,5902670845989,gfx/1640768695.8923.jpg,
"RUM DICTADOR 2 MASTERS LABALLE 1975 44% 0,7L",3499.01,gfx/mini/1668001558.4809.jpg,5902670846962,gfx/1668001558.4809.jpg,"Rum Dictador 2 Masters Laballe 1975 Armagnac Cask Finish 0,7l 44% Dictador to kolumbijski, starzony rum produkowany od 1913 roku. Staranna produkcja i pilnie strzeżona receptura przez trzecie pokolenie rodziny Parra wpływa na niepowtarzalny profil smakowy rumów. Charakteryzuje się łagodnym smakiem i przyjemnym aromatem karmelu, kakao, miodu i prażonej kawy. Dictador to doskonały rum do picia w czystej postaci, ale jest również wspaniałym dodatkiem do wszelkich koktajlów czy drinków.  Seria rumów Dictador 2 Masters, jak powstała? Seria 2 Masters to arcydzieło stworzone dzięki współpracy Master Blendera marki Dictador - Hernana Parra oraz innych wybitnych Mistrzów różnych kategorii alkoholi z całego świata. Każdy zaproszony do współpracy Artysta dostał specjalnie wyselekcjonowaną beczkę, aby móc zakończyć proces dojrzewania w wybranej przez siebie beczce. Limitowana, unikatowa seria, gdzie każda butelka jest indywidualnie numerowana, sygnowana numerami beczek i ozdobiona złotymi odciskami palców Master Blenderów.  Czym się charakteryzuje 45-letni Dictador 2 Masters Laballe 1975? Rum starzony był w beczkach po bourbonie typu single vintage przez okres 45 lat, a następnie został przetransportowany do prestiżowego domu winiarskiego Laballe we Francji. Następnie mistrz Cyril Laudet przelał i starzył rum w wyselekcjonowanej przez siebie beczkce z czarnego dębu gaskońskiego po armagnacu przez kolejne 32 miesiące.  Jakie cechy ma i jak smakuje rum Dictador 2 Masters Laballe 1975? : Złożony i idealnie wyważony. Delikatne, uwodzące nuty wanilii i białych kwiatów uzupełnione białą czekoladą i malinami. Następnie rodzynki sułtanki i nuta dębu. : Nuty klonu z orzechami pekan, lukrecją i anyżem przełamane nutą słodową, krwistą pomarańczą, świeżymi czerwonymi jabłkami i nutą likieru triple sec. : Idealnie zbalansowany, biały pieprz, herbata, akcent świeżego imbiru. Następnie kandyzowane pomarańcze otoczone ciemną czekoladą.  Zapoznaj się również z innymi rumami z kolekcji Dictador 2 Masters!"
"RUM DICTADOR 20YO 0,7L 40% + 2 SZKLANKI COLUMBIA",319.90,gfx/mini/1683633656.59.jpg,5902670846009,gfx/1683633656.59.jpg,"Rum Dictador 20 YO 0,7l - zestaw + 2 szklanki . Produkowany jest z melasy z trzciny cukrowej i destylowany kolumnowo. Starzony przy użyciu metody Solera przez 20 lat w beczkach z amerykańskiego dębu, finiszowany w beczce po porto. Zabutelkowany z mocą 40% abv.  . W zestawie z dwoma eleganckimi, kryształowymi szklankami będzie stanowił wyjątkowy prezent dla każdego konesera mocnych alkoholi.  Rum Dictador 20 YO 0,7l - noty degustacyjne : Wanilia, podwędzany miód, toffi, prażona kawa, bogate nuty dębu.  : Karmel, wanilia, kakao, miód, nuta dymu.  : Długi z eleganckimi nutami dębu i cytrusów.  Zamów Dictador 20 yo ze szklankami lub zapoznaj się z wersją   bez szklanek!"
"RUM DICTADOR BEST OF 1979 0,7L 42,5% COLUMBIA",1290.00,gfx/mini/1679409434.6794.jpg,5902670840144,gfx/1679409434.6794.jpg,"Rum Dictador Best Of 1979 - limitowany rum Dictador  produkowany w bardzo niskiej ilości.  mających nawet do stu lat. Destylaty są starannie selekcjonowane i mieszane przez Master Blendera Hernana Parra. To bardzo rzadki rum, odpowiedni dla kolekcjonerów i koneserów doceniających najwyższą jakość produktu. Do starzenia rumu zostały użyte beczki American Oak, beczki po sherry i beczki po porto. Tylko jedna beczka wybierana jest do butelkowania, a z jednej beczki wychodzi zaledwie  ! Każda butelka   jest ręcznie podpisana przez Parra.  Jeśli poszukujesz   klasy premium to doskonała propozycja dla Ciebie. Trzeba być ogromnym szczęśliwcem, żeby posiadać w swojej kolekcji tak  Batch: 79-0648 Bottle no: 20/310"
"RUM DICTADOR BEST OF 1978 0,7L 42,5% COLUMBIA",999.99,gfx/mini/1524140057.4938.jpg,5902670840090,gfx/1524140057.4938.jpg,"Zachwycony smakiem wytwarzanego tu rumu zostaje najwięszym producentem tego alkoholu. Potomek Dictadora 160 lat później zakłada firmę Destileria Colombiana, zostaje po latacg najlepszym producentem rumu w rejonie Karaibów. Trzecia heneracja rodziny Dictadora rozpoczyna międzynarodową ekspansję tej marki pt. Dicador Europe. Rum DICTADOR BEST OF 1978 W 2017 roku nagrodzony złotym medaem przez Spirits.com Najbardziej luksusowa linia marki Dictador. Destylaty pochodzą z kolekcji zapoczątkowanej przy otwarciu firmy, powstawały przez 100 lat. Pod okiem Master Blender Destileria Colombina- Heman Parra Arango, została stworzona limitowana ilość butelek lini Best Of. Najwybitnijesze roczniki, które zostały wybrane do tej lini, doskonale oddają charakter dojrzałego, starzonego, bogatego rumu. Jego głęboki i wyjątkowy smak idealnie podkreśla wyjątkowość tego produkty z Kolumbii."
"RUM DICTADOR AURUM 40% 0,7L",469.90,gfx/mini/1687859035.406.jpg,5902670847174,gfx/1687859035.406.jpg,"Rum Dictador Aurum Dictador Aurum rum produkowany jest w Kolumbii, w znanej i cenionej na całym świecie destylarni. Powstaje w wyniku fermentacji melasy z trzciny cukrowej, destylowany jest w starych, miedzianych alembikach, a następnie starzony wysokiej jakości, wyselekcjonowanych beczkach po bourbonie.  Dictador Rum Aurum - noty degustacyjne : Palony miód, kawa, toffi, ciemna czekolada, dąb i deser parfait. : Niezwykle gładki, krówki, kolumbijska kawa, ciemna czekolada. : Długi i złożony, nuty dębu, toffi, wanilia."
